GeNeG_resource,other_GeNeG_resource_w_alias_len,Matching node,Matched_label
http://geneg.net/resource/Israelfreundliche,"[('http://geneg.net/resource/Israelfreundlich', 1)]",http://geneg.net/resource/Israelfreundlich,Israelfreundlich
http://geneg.net/resource/Unions-Wählern,"[('http://geneg.net/resource/Unions-Wähler', 1)]",http://geneg.net/resource/Unions-Wähler,Unions-Wähler
http://geneg.net/resource/De_Maiziere,"[('http://geneg.net/resource/De_Maizieres', 2)]",http://geneg.net/resource/De_Maizieres,De_Maizieres
http://geneg.net/resource/Karim_el_helaifi,"[('http://geneg.net/resource/Karim_El-Helaifi', 1)]",http://geneg.net/resource/Karim_El-Helaifi,Karim_El-Helaifi
http://geneg.net/resource/Cdu-Politikers,"[('http://geneg.net/resource/Cdu-Politiker', 1)]",http://geneg.net/resource/Cdu-Politiker,Cdu-Politiker
http://geneg.net/resource/Jugoslawien-Kriegs,"[('http://geneg.net/resource/Jugoslawien-Krieg', 1)]",http://geneg.net/resource/Jugoslawien-Krieg,Jugoslawien-Krieg
http://geneg.net/resource/Mohammed_Moussas,"[('http://geneg.net/resource/Mohammed_Moussa', 1)]",http://geneg.net/resource/Mohammed_Moussa,Mohammed_Moussa
http://geneg.net/resource/Ekd-Ratsvorsitzenden,"[('http://geneg.net/resource/Ekd-Ratsvorsitzende', 2)]",http://geneg.net/resource/Ekd-Ratsvorsitzende,Ekd-Ratsvorsitzende
http://geneg.net/resource/Linken-Fraktion,"[('http://geneg.net/resource/Linke-Fraktion', 1)]",http://geneg.net/resource/Linke-Fraktion,Linke-Fraktion
http://geneg.net/resource/Adamowiczs,"[('http://geneg.net/resource/Adamowicz', 1)]",http://geneg.net/resource/Adamowicz,Adamowicz
http://geneg.net/resource/Qais_Said,"[('http://geneg.net/resource/Qais_Saied', 1)]",http://geneg.net/resource/Qais_Saied,Qais_Saied
http://geneg.net/resource/Union-Fan,"[('http://geneg.net/resource/Union-Fans', 1)]",http://geneg.net/resource/Union-Fans,Union-Fans
http://geneg.net/resource/Afd-Mitglieds,"[('http://geneg.net/resource/Afd-Mitglied', 1)]",http://geneg.net/resource/Afd-Mitglied,Afd-Mitglied
http://geneg.net/resource/Grünen-Vorsitzende,"[('http://geneg.net/resource/Grünenvorsitzende', 1)]",http://geneg.net/resource/Grünenvorsitzende,Grünenvorsitzende
http://geneg.net/resource/Eu-Flüchtlingsabkommens,"[('http://geneg.net/resource/Eu-Flüchtlingsabkommen', 1)]",http://geneg.net/resource/Eu-Flüchtlingsabkommen,Eu-Flüchtlingsabkommen
http://geneg.net/resource/Allensbachstudie,"[('http://geneg.net/resource/Allensbach-Studie', 1)]",http://geneg.net/resource/Allensbach-Studie,Allensbach-Studie
http://geneg.net/resource/Is-Gefangene,"[('http://geneg.net/resource/Is-Gefangener', 1)]",http://geneg.net/resource/Is-Gefangener,Is-Gefangener
http://geneg.net/resource/Facebookvideo,"[('http://geneg.net/resource/Facebook-Video', 1)]",http://geneg.net/resource/Facebook-Video,Facebook-Video
http://geneg.net/resource/Finkielkrauts,"[('http://geneg.net/resource/Finkielkraut', 1)]",http://geneg.net/resource/Finkielkraut,Finkielkraut
http://geneg.net/resource/https://almarsad.co,"[('http://geneg.net/resource/HTTPS_//Almarsadco', 1)]",http://geneg.net/resource/HTTPS_//Almarsadco,HTTPS_//Almarsadco
http://geneg.net/resource/Diesel-Gate,"[('http://geneg.net/resource/Dieselgate', 1)]",http://geneg.net/resource/Dieselgate,Dieselgate
http://geneg.net/resource/Eu-Kommissaren,"[('http://geneg.net/resource/Eu-Kommissare', 1)]",http://geneg.net/resource/Eu-Kommissare,Eu-Kommissare
http://geneg.net/resource/Asif_Waleed,"[('http://geneg.net/resource/Waleed_Asif', 1)]",http://geneg.net/resource/Waleed_Asif,Waleed_Asif
http://geneg.net/resource/Mittelmeer-Mission,"[('http://geneg.net/resource/Mittelmeer-Missionen', 1)]",http://geneg.net/resource/Mittelmeer-Missionen,Mittelmeer-Missionen
http://geneg.net/resource/Grünen-Spitze,"[('http://geneg.net/resource/Grünenspitze', 1)]",http://geneg.net/resource/Grünenspitze,Grünenspitze
http://geneg.net/resource/Michael_Jabara_Carley,"[('http://geneg.net/resource/Michael_Jabra_Carley', 1)]",http://geneg.net/resource/Michael_Jabra_Carley,Michael_Jabra_Carley
http://geneg.net/resource/Tschentscher,"[('http://geneg.net/resource/Tschentschers', 1)]",http://geneg.net/resource/Tschentschers,Tschentschers
http://geneg.net/resource/Us_Immigration_and_Customs_Enforcement,"[('http://geneg.net/resource/Usa_Immigration_and_Customs_Enforcement', 1)]",http://geneg.net/resource/Usa_Immigration_and_Customs_Enforcement,Usa_Immigration_and_Customs_Enforcement
http://geneg.net/resource/Herbert_Brücker,"[('http://geneg.net/resource/Herbert_Brücke', 1)]",http://geneg.net/resource/Herbert_Brücke,Herbert_Brücke
http://geneg.net/resource/Compact-Tv,"[('http://geneg.net/resource/Compact_Tv', 2)]",http://geneg.net/resource/Compact_Tv,Compact_Tv
http://geneg.net/resource/Spiegel-Artikel,"[('http://geneg.net/resource/Spiegel-Artikeln', 1)]",http://geneg.net/resource/Spiegel-Artikeln,Spiegel-Artikeln
http://geneg.net/resource/Abdul_Mobid_Dawodzai,"[('http://geneg.net/resource/Abdul_Mobin_Dawodzai', 1)]",http://geneg.net/resource/Abdul_Mobin_Dawodzai,Abdul_Mobin_Dawodzai
http://geneg.net/resource/Tonou-Mbobdas,"[('http://geneg.net/resource/Tonou-Mbobda', 1)]",http://geneg.net/resource/Tonou-Mbobda,Tonou-Mbobda
http://geneg.net/resource/Afd-Stammtischen,"[('http://geneg.net/resource/Afd-Stammtische', 1)]",http://geneg.net/resource/Afd-Stammtische,Afd-Stammtische
http://geneg.net/resource/Suleimanis,"[('http://geneg.net/resource/Suleimani', 1)]",http://geneg.net/resource/Suleimani,Suleimani
http://geneg.net/resource/Us-Politologen,"[('http://geneg.net/resource/Us-Politologe', 1)]",http://geneg.net/resource/Us-Politologe,Us-Politologe
http://geneg.net/resource/Wombat’s_City_Hostel,"[('http://geneg.net/resource/Wombat’s_City_Hostels', 1)]",http://geneg.net/resource/Wombat’s_City_Hostels,Wombat’s_City_Hostels
http://geneg.net/resource/Trump_Biden,"[('http://geneg.net/resource/Trump-Biden', 1)]",http://geneg.net/resource/Trump-Biden,Trump-Biden
http://geneg.net/resource/Krauel-Torsten,"[('http://geneg.net/resource/Torsten_Krauel', 1)]",http://geneg.net/resource/Torsten_Krauel,Torsten_Krauel
http://geneg.net/resource/Eu-Migrationskommissarin,"[('http://geneg.net/resource/Eu-Migrationskommissar', 1)]",http://geneg.net/resource/Eu-Migrationskommissar,Eu-Migrationskommissar
http://geneg.net/resource/Grünen-Wähler,"[('http://geneg.net/resource/Grünen-Wählern', 1)]",http://geneg.net/resource/Grünen-Wählern,Grünen-Wählern
http://geneg.net/resource/Övp-Politikers,"[('http://geneg.net/resource/Övp-Politiker', 1)]",http://geneg.net/resource/Övp-Politiker,Övp-Politiker
http://geneg.net/resource/Einewelthaus,"[('http://geneg.net/resource/Einewelt-Haus', 1)]",http://geneg.net/resource/Einewelt-Haus,Einewelt-Haus
http://geneg.net/resource/Jaroslawkaczynski,"[('http://geneg.net/resource/Jaroslaw_Kaczynski', 1)]",http://geneg.net/resource/Jaroslaw_Kaczynski,Jaroslaw_Kaczynski
http://geneg.net/resource/Unicorn-Village,"[('http://geneg.net/resource/Unicorn_Village', 1)]",http://geneg.net/resource/Unicorn_Village,Unicorn_Village
http://geneg.net/resource/Linken-Innenpolitiker,"[('http://geneg.net/resource/Linken-Innenpolitikerin', 2)]",http://geneg.net/resource/Linken-Innenpolitikerin,Linken-Innenpolitikerin
http://geneg.net/resource/Afd-Fraktionschef,"[('http://geneg.net/resource/Afd-Fraktionschefs', 1)]",http://geneg.net/resource/Afd-Fraktionschefs,Afd-Fraktionschefs
http://geneg.net/resource/Stasi-Leuten,"[('http://geneg.net/resource/Stasi-Leute', 1)]",http://geneg.net/resource/Stasi-Leute,Stasi-Leute
http://geneg.net/resource/Dresden_1945._Die_Toten_Die_Täter_Und_Die_Verharmloser,"[('http://geneg.net/resource/Dresden_1945._Die_Toten_Die_Täter_Die_Verharmloser', 1)]",http://geneg.net/resource/Dresden_1945._Die_Toten_Die_Täter_Die_Verharmloser,Dresden_1945._Die_Toten_Die_Täter_Die_Verharmloser
http://geneg.net/resource/Stellbrinks,"[('http://geneg.net/resource/Stellbrink', 1)]",http://geneg.net/resource/Stellbrink,Stellbrink
http://geneg.net/resource/Paris-Berlin,"[('http://geneg.net/resource/Berlin-Paris', 1)]",http://geneg.net/resource/Berlin-Paris,Berlin-Paris
http://geneg.net/resource/Unionsgeführte,"[('http://geneg.net/resource/Unionsgeführten', 1)]",http://geneg.net/resource/Unionsgeführten,Unionsgeführten
http://geneg.net/resource/Frient_Arbeitsgemeinschaft_Frieden_Und_Entwicklung,"[('http://geneg.net/resource/Frient-Arbeitsgemeinschaft_Frieden_Und_Entwicklung', 1)]",http://geneg.net/resource/Frient-Arbeitsgemeinschaft_Frieden_Und_Entwicklung,Frient-Arbeitsgemeinschaft_Frieden_Und_Entwicklung
http://geneg.net/resource/Eu-Angehörige,"[('http://geneg.net/resource/Eu-Angehörigen', 1)]",http://geneg.net/resource/Eu-Angehörigen,Eu-Angehörigen
http://geneg.net/resource/China-Politik,"[('http://geneg.net/resource/Chinapolitik', 1)]",http://geneg.net/resource/Chinapolitik,Chinapolitik
http://geneg.net/resource/Uno-Botschafter,"[('http://geneg.net/resource/Un-Botschafter', 2)]",http://geneg.net/resource/Un-Botschafter,Un-Botschafter
http://geneg.net/resource/Schaarschmidts,"[('http://geneg.net/resource/Schaarschmidt', 1)]",http://geneg.net/resource/Schaarschmidt,Schaarschmidt
http://geneg.net/resource/North_Atlantic_Terror_Organisation,"[('http://geneg.net/resource/North_Atlantic_Terror_Organization', 2)]",http://geneg.net/resource/North_Atlantic_Terror_Organization,North_Atlantic_Terror_Organization
http://geneg.net/resource/Palästinenser-Staat,"[('http://geneg.net/resource/Palästinenserstaat', 1)]",http://geneg.net/resource/Palästinenserstaat,Palästinenserstaat
http://geneg.net/resource/As_Increasingly_Unpopular_Nato_Turns_70._Has_the_Organization_Reached_Its_Retirement_Age,"[('http://geneg.net/resource/As_Increasingly_Unpopular_Nato_Turns_70_Has_the_Organization_Reached_Its_Retirement_Age', 1)]",http://geneg.net/resource/As_Increasingly_Unpopular_Nato_Turns_70_Has_the_Organization_Reached_Its_Retirement_Age,As_Increasingly_Unpopular_Nato_Turns_70_Has_the_Organization_Reached_Its_Retirement_Age
http://geneg.net/resource/Widmann_Mauz,"[('http://geneg.net/resource/Widmann-Mauz', 1)]",http://geneg.net/resource/Widmann-Mauz,Widmann-Mauz
http://geneg.net/resource/Trotzkistischen,"[('http://geneg.net/resource/Trotzkistische', 1)]",http://geneg.net/resource/Trotzkistische,Trotzkistische
http://geneg.net/resource/Merkelistan,"[('http://geneg.net/resource/Merkelstan', 1)]",http://geneg.net/resource/Merkelstan,Merkelstan
http://geneg.net/resource/Re_Publica,"[('http://geneg.net/resource/re.publica', 1)]",http://geneg.net/resource/re.publica,re.publica
http://geneg.net/resource/Linkspartei-Politiker,"[('http://geneg.net/resource/Linksparteipolitiker', 1)]",http://geneg.net/resource/Linksparteipolitiker,Linksparteipolitiker
http://geneg.net/resource/Ippen-Digital-Redaktionsnetzwerks,"[('http://geneg.net/resource/Ippen-Digital-Redaktionsnetzwerkes', 1)]",http://geneg.net/resource/Ippen-Digital-Redaktionsnetzwerkes,Ippen-Digital-Redaktionsnetzwerkes
http://geneg.net/resource/Ippen-Diigital-Redaktionsnetzwerks,"[('http://geneg.net/resource/Ippen-Digital-Redaktionsnetzwerkes', 2)]",http://geneg.net/resource/Ippen-Digital-Redaktionsnetzwerkes,Ippen-Digital-Redaktionsnetzwerkes
http://geneg.net/resource/Hartz-Iv-Empfängern,"[('http://geneg.net/resource/Hartz-Iv-Empfängerin', 1)]",http://geneg.net/resource/Hartz-Iv-Empfängerin,Hartz-Iv-Empfängerin
http://geneg.net/resource/Frauenstreik_Komitee_Berlin,"[('http://geneg.net/resource/Frauenstreik-Komitee_Berlin', 1)]",http://geneg.net/resource/Frauenstreik-Komitee_Berlin,Frauenstreik-Komitee_Berlin
http://geneg.net/resource/Iskander-Raketen,"[('http://geneg.net/resource/Iskander-Rakete', 1)]",http://geneg.net/resource/Iskander-Rakete,Iskander-Rakete
http://geneg.net/resource/Pfeijffers,"[('http://geneg.net/resource/Pfeiffers', 1)]",http://geneg.net/resource/Pfeiffers,Pfeiffers
http://geneg.net/resource/Westbalkans,"[('http://geneg.net/resource/Westbalkan', 1)]",http://geneg.net/resource/Westbalkan,Westbalkan
http://geneg.net/resource/Révolution_Permanente,"[('http://geneg.net/resource/Revolution_Permanente', 1)]",http://geneg.net/resource/Revolution_Permanente,Revolution_Permanente
http://geneg.net/resource/Nato-Bündnispartners,"[('http://geneg.net/resource/Nato-Bündnispartner', 2)]",http://geneg.net/resource/Nato-Bündnispartner,Nato-Bündnispartner
http://geneg.net/resource/Bosnien-Herzegowina,"[('http://geneg.net/resource/Bosnien_Herzegowina', 1)]",http://geneg.net/resource/Bosnien_Herzegowina,Bosnien_Herzegowina
http://geneg.net/resource/Facebook-Kampagnen,"[('http://geneg.net/resource/Facebook-Kampagne', 1)]",http://geneg.net/resource/Facebook-Kampagne,Facebook-Kampagne
http://geneg.net/resource/Merkel-Gästen,"[('http://geneg.net/resource/Merkel-Gäste', 1)]",http://geneg.net/resource/Merkel-Gäste,Merkel-Gäste
http://geneg.net/resource/Vaugouberts,"[('http://geneg.net/resource/Vaugoubert', 1)]",http://geneg.net/resource/Vaugoubert,Vaugoubert
http://geneg.net/resource/Berlin-Instituts,"[('http://geneg.net/resource/Berlin_Instituts', 1)]",http://geneg.net/resource/Berlin_Instituts,Berlin_Instituts
http://geneg.net/resource/Nordsyrien,"[('http://geneg.net/resource/Nord-Syrien', 1)]",http://geneg.net/resource/Nord-Syrien,Nord-Syrien
http://geneg.net/resource/Kassel/Berlin,"[('http://geneg.net/resource/Berlin/Kassel', 1)]",http://geneg.net/resource/Berlin/Kassel,Berlin/Kassel
http://geneg.net/resource/Habenhttps_//Wwwaddresslibyaco/en/archives/58084,"[('http://geneg.net/resource/Habenhttps_//Wwwaddresslibyaco/en/archives/56824', 1)]",http://geneg.net/resource/Habenhttps_//Wwwaddresslibyaco/en/archives/56824,Habenhttps_//Wwwaddresslibyaco/en/archives/56824
http://geneg.net/resource/Hermann_H_Mitterers,"[('http://geneg.net/resource/Hermann_H_Mitterer', 1)]",http://geneg.net/resource/Hermann_H_Mitterer,Hermann_H_Mitterer
http://geneg.net/resource/Evp-Spitzenkandidat,"[('http://geneg.net/resource/Evp-Spitzenkandidaten', 1)]",http://geneg.net/resource/Evp-Spitzenkandidaten,Evp-Spitzenkandidaten
http://geneg.net/resource/Al-Sarradsch,"[('http://geneg.net/resource/Al_Sarradsch', 1)]",http://geneg.net/resource/Al_Sarradsch,Al_Sarradsch
http://geneg.net/resource/Kurdische_Rote_Halbmond,"[('http://geneg.net/resource/Kurdischen_Roten_Halbmond', 2)]",http://geneg.net/resource/Kurdischen_Roten_Halbmond,Kurdischen_Roten_Halbmond
http://geneg.net/resource/Euro-Rettungs,"[('http://geneg.net/resource/Euro-Rettung', 1)]",http://geneg.net/resource/Euro-Rettung,Euro-Rettung
http://geneg.net/resource/Manne_Grell,"[('http://geneg.net/resource/Manne_Gerell', 1)]",http://geneg.net/resource/Manne_Gerell,Manne_Gerell
http://geneg.net/resource/Thilo_Sarrazins,"[('http://geneg.net/resource/Sarrazin_Thilo', 1)]",http://geneg.net/resource/Sarrazin_Thilo,Sarrazin_Thilo
http://geneg.net/resource/KKK-Mitgliedern,"[('http://geneg.net/resource/KKK-Mitglieder', 1)]",http://geneg.net/resource/KKK-Mitglieder,KKK-Mitglieder
http://geneg.net/resource/Palästinasolidarität,"[('http://geneg.net/resource/Palästina-Solidarität', 1)]",http://geneg.net/resource/Palästina-Solidarität,Palästina-Solidarität
http://geneg.net/resource/Mirfakhrai,"[('http://geneg.net/resource/Mirfakhrais', 1)]",http://geneg.net/resource/Mirfakhrais,Mirfakhrais
http://geneg.net/resource/Paritätischer,"[('http://geneg.net/resource/Paritätische', 2)]",http://geneg.net/resource/Paritätische,Paritätische
http://geneg.net/resource/Recep_Tayip_Erdoğan,"[('http://geneg.net/resource/Recep_Tayiip_Erdoğan', 1)]",http://geneg.net/resource/Recep_Tayiip_Erdoğan,Recep_Tayiip_Erdoğan
http://geneg.net/resource/Annegret_kramp_karrenbauer,"[('http://geneg.net/resource/Annegret-Kramp_Karrenbauer', 1)]",http://geneg.net/resource/Annegret-Kramp_Karrenbauer,Annegret-Kramp_Karrenbauer
http://geneg.net/resource/Time-Magazins,"[('http://geneg.net/resource/Time-Magazin', 1)]",http://geneg.net/resource/Time-Magazin,Time-Magazin
http://geneg.net/resource/Susanne_Baumstark,"[('http://geneg.net/resource/Susanne_Baumstarks', 1)]",http://geneg.net/resource/Susanne_Baumstarks,Susanne_Baumstarks
http://geneg.net/resource/Vernon_Bogdanor,"[('http://geneg.net/resource/Vernon_Bogdanors', 1)]",http://geneg.net/resource/Vernon_Bogdanors,Vernon_Bogdanors
http://geneg.net/resource/Deutschseins,"[('http://geneg.net/resource/Deutschsein', 1)]",http://geneg.net/resource/Deutschsein,Deutschsein
http://geneg.net/resource/Europa_Türkei,"[('http://geneg.net/resource/Türkei_Europas', 1)]",http://geneg.net/resource/Türkei_Europas,Türkei_Europas
http://geneg.net/resource/Pis-Politikers,"[('http://geneg.net/resource/Pis-Politiker', 1)]",http://geneg.net/resource/Pis-Politiker,Pis-Politiker
http://geneg.net/resource/Und_Handelskammertags,"[('http://geneg.net/resource/Und_Handelskammertag', 1)]",http://geneg.net/resource/Und_Handelskammertag,Und_Handelskammertag
http://geneg.net/resource/Linke-Wähler,"[('http://geneg.net/resource/Linken-Wähler', 1)]",http://geneg.net/resource/Linken-Wähler,Linken-Wähler
http://geneg.net/resource/Afrikabüros,"[('http://geneg.net/resource/Afrikabüro', 1)]",http://geneg.net/resource/Afrikabüro,Afrikabüro
http://geneg.net/resource/Mittelmeer-Flüchtlingen,"[('http://geneg.net/resource/Mittelmeer-Flüchtlinge', 1)]",http://geneg.net/resource/Mittelmeer-Flüchtlinge,Mittelmeer-Flüchtlinge
http://geneg.net/resource/Thomas_De_Maiziere,"[('http://geneg.net/resource/De_Maiziere_Thomas', 1)]",http://geneg.net/resource/De_Maiziere_Thomas,De_Maiziere_Thomas
http://geneg.net/resource/Hayat_tahrir_al_scham,"[('http://geneg.net/resource/Hayat_Tahrir_Al-Scham', 2)]",http://geneg.net/resource/Hayat_Tahrir_Al-Scham,Hayat_Tahrir_Al-Scham
http://geneg.net/resource/SPD-Präsidium,"[('http://geneg.net/resource/SPD-Präsidiums', 1)]",http://geneg.net/resource/SPD-Präsidiums,SPD-Präsidiums
http://geneg.net/resource/Revolutionäre_Internationalistische_Fraktion,"[('http://geneg.net/resource/Revolutionären_Internationalistischen_Fraktion', 1)]",http://geneg.net/resource/Revolutionären_Internationalistischen_Fraktion,Revolutionären_Internationalistischen_Fraktion
http://geneg.net/resource/Handelsblattes,"[('http://geneg.net/resource/Handelsblatts', 1)]",http://geneg.net/resource/Handelsblatts,Handelsblatts
http://geneg.net/resource/Dublin-Fällen,"[('http://geneg.net/resource/Dublin-Fälle', 1)]",http://geneg.net/resource/Dublin-Fälle,Dublin-Fälle
http://geneg.net/resource/Davutoglus,"[('http://geneg.net/resource/Davutoglu', 1)]",http://geneg.net/resource/Davutoglu,Davutoglu
http://geneg.net/resource/Deutschlandkurier,"[('http://geneg.net/resource/Deutschlandkuriers', 1)]",http://geneg.net/resource/Deutschlandkuriers,Deutschlandkuriers
http://geneg.net/resource/http://aldeilis.net/berlin/B733.pdf,"[('http://geneg.net/resource/http://aldeilis.net/berlin/B734.pdf', 4)]",http://geneg.net/resource/http://aldeilis.net/berlin/B734.pdf,http://aldeilis.net/berlin/B734.pdf
http://geneg.net/resource/Westliche_Wertegemeinschaft,"[('http://geneg.net/resource/Westlichen_Wertegemeinschaft', 1)]",http://geneg.net/resource/Westlichen_Wertegemeinschaft,Westlichen_Wertegemeinschaft
http://geneg.net/resource/Maastricher_Verträge,"[('http://geneg.net/resource/Maastrichter_Verträgen', 1)]",http://geneg.net/resource/Maastrichter_Verträgen,Maastrichter_Verträgen
http://geneg.net/resource/Kreml-Kritikern,"[('http://geneg.net/resource/Kreml-Kritiker', 1)]",http://geneg.net/resource/Kreml-Kritiker,Kreml-Kritiker
http://geneg.net/resource/Frigelj-Kristian,"[('http://geneg.net/resource/Kristian_Frigelj', 1)]",http://geneg.net/resource/Kristian_Frigelj,Kristian_Frigelj
http://geneg.net/resource/Eu-Staatsangehörigen,"[('http://geneg.net/resource/Eu-Staatsangehöriger', 1)]",http://geneg.net/resource/Eu-Staatsangehöriger,Eu-Staatsangehöriger
http://geneg.net/resource/Jürgen_Enkemanns,"[('http://geneg.net/resource/Jürgen_Enkemann', 1)]",http://geneg.net/resource/Jürgen_Enkemann,Jürgen_Enkemann
http://geneg.net/resource/Deutschlandtrend,"[('http://geneg.net/resource/Deutschlandtrends', 1)]",http://geneg.net/resource/Deutschlandtrends,Deutschlandtrends
http://geneg.net/resource/Luksic-Clan,"[('http://geneg.net/resource/Luksic-Clans', 1)]",http://geneg.net/resource/Luksic-Clans,Luksic-Clans
http://geneg.net/resource/Göring-Eckardt,"[('http://geneg.net/resource/Göring-Eckhardt', 1)]",http://geneg.net/resource/Göring-Eckhardt,Göring-Eckhardt
http://geneg.net/resource/Marton_Gergely,"[('http://geneg.net/resource/Márton_Gergely', 2)]",http://geneg.net/resource/Márton_Gergely,Márton_Gergely
http://geneg.net/resource/Jonas_Bayer,"[('http://geneg.net/resource/Jonas_Bayers', 1)]",http://geneg.net/resource/Jonas_Bayers,Jonas_Bayers
http://geneg.net/resource/Rami_Abdel-Rahman,"[('http://geneg.net/resource/Rami_Abdel_Rahman', 1)]",http://geneg.net/resource/Rami_Abdel_Rahman,Rami_Abdel_Rahman
http://geneg.net/resource/Facebook-Seiten,"[('http://geneg.net/resource/Facebook-Seite', 2)]",http://geneg.net/resource/Facebook-Seite,Facebook-Seite
http://geneg.net/resource/Heinz_Christian,"[('http://geneg.net/resource/Heinz-Christian', 1)]",http://geneg.net/resource/Heinz-Christian,Heinz-Christian
http://geneg.net/resource/Eu-Asylpaket,"[('http://geneg.net/resource/Eu-Asylpakt', 1)]",http://geneg.net/resource/Eu-Asylpakt,Eu-Asylpakt
http://geneg.net/resource/Donald_Tr_Ump,"[('http://geneg.net/resource/Trump_Donald', 2)]",http://geneg.net/resource/Trump_Donald,Trump_Donald
http://geneg.net/resource/Goicoechea,"[('http://geneg.net/resource/Goicochea', 1)]",http://geneg.net/resource/Goicochea,Goicochea
http://geneg.net/resource/Nikos_Panagiotópoulos,"[('http://geneg.net/resource/Nikos_Panagiotopoulos', 1)]",http://geneg.net/resource/Nikos_Panagiotopoulos,Nikos_Panagiotopoulos
http://geneg.net/resource/Linkspartei-Abgeordnete,"[('http://geneg.net/resource/Linkspartei-Abgeordneten', 1)]",http://geneg.net/resource/Linkspartei-Abgeordneten,Linkspartei-Abgeordneten
http://geneg.net/resource/Akif_Princci,"[('http://geneg.net/resource/Akif-Pirincci', 1)]",http://geneg.net/resource/Akif-Pirincci,Akif-Pirincci
http://geneg.net/resource/Youtube-Videos,"[('http://geneg.net/resource/Youtube_Video', 2)]",http://geneg.net/resource/Youtube_Video,Youtube_Video
http://geneg.net/resource/Brunschweiger,"[('http://geneg.net/resource/Brunschweigers', 1)]",http://geneg.net/resource/Brunschweigers,Brunschweigers
http://geneg.net/resource/Europapolitischen,"[('http://geneg.net/resource/Europapolitische', 1)]",http://geneg.net/resource/Europapolitische,Europapolitische
http://geneg.net/resource/G20-Proteste,"[('http://geneg.net/resource/G20-Protesten', 1)]",http://geneg.net/resource/G20-Protesten,G20-Protesten
http://geneg.net/resource/Us-Establishments,"[('http://geneg.net/resource/Us-Establishment', 1)]",http://geneg.net/resource/Us-Establishment,Us-Establishment
http://geneg.net/resource/Us-Geheimdiensts,"[('http://geneg.net/resource/Us-Geheimdienst', 1)]",http://geneg.net/resource/Us-Geheimdienst,Us-Geheimdienst
http://geneg.net/resource/Englisch-Kenntnisse,"[('http://geneg.net/resource/Englischkenntnissen', 1)]",http://geneg.net/resource/Englischkenntnissen,Englischkenntnissen
http://geneg.net/resource/Al_Mahdi,"[('http://geneg.net/resource/Al-Mahdi', 1)]",http://geneg.net/resource/Al-Mahdi,Al-Mahdi
http://geneg.net/resource/SPD-Vorsitzende,"[('http://geneg.net/resource/SPD-Vorsitzenden', 1)]",http://geneg.net/resource/SPD-Vorsitzenden,SPD-Vorsitzenden
http://geneg.net/resource/Eu_kommission,"[('http://geneg.net/resource/Eu-Komission', 1)]",http://geneg.net/resource/Eu-Komission,Eu-Komission
http://geneg.net/resource/Amerikanischen_Staaten,"[('http://geneg.net/resource/Amerikanischer_Staaten', 1)]",http://geneg.net/resource/Amerikanischer_Staaten,Amerikanischer_Staaten
http://geneg.net/resource/Jens_Stellbrink,"[('http://geneg.net/resource/Jens_Stelbrink', 1)]",http://geneg.net/resource/Jens_Stelbrink,Jens_Stelbrink
http://geneg.net/resource/Ippen-Digital-Redaktionsnetzwerkes,"[('http://geneg.net/resource/Ippen-Digital-Redaktionsnetwzerkes', 1)]",http://geneg.net/resource/Ippen-Digital-Redaktionsnetwzerkes,Ippen-Digital-Redaktionsnetwzerkes
http://geneg.net/resource/Fathi_Baschagha,"[('http://geneg.net/resource/Fathi_Baschaga', 1)]",http://geneg.net/resource/Fathi_Baschaga,Fathi_Baschaga
http://geneg.net/resource/https://www.welt.de/21490748,"[('http://geneg.net/resource/https://www.welt.de/214907484', 1)]",http://geneg.net/resource/https://www.welt.de/214907484,https://www.welt.de/214907484
http://geneg.net/resource/Berlin_Institut,"[('http://geneg.net/resource/Berlin-Institut', 1)]",http://geneg.net/resource/Berlin-Institut,Berlin-Institut
http://geneg.net/resource/Egon_W_Kreutzer,"[('http://geneg.net/resource/Egon_W_Kreutzers', 1)]",http://geneg.net/resource/Egon_W_Kreutzers,Egon_W_Kreutzers
http://geneg.net/resource/Contemporary_Jewish_Museum,"[('http://geneg.net/resource/Contemporay_Jewish_Museum', 1)]",http://geneg.net/resource/Contemporay_Jewish_Museum,Contemporay_Jewish_Museum
http://geneg.net/resource/SPD-Regierten,"[('http://geneg.net/resource/SPD-Regierte', 1)]",http://geneg.net/resource/SPD-Regierte,SPD-Regierte
http://geneg.net/resource/Al-Bidscha,"[('http://geneg.net/resource/Al-Bidschas', 1)]",http://geneg.net/resource/Al-Bidschas,Al-Bidschas
http://geneg.net/resource/Isis-Kämpfern,"[('http://geneg.net/resource/Isis-Kämpfer', 1)]",http://geneg.net/resource/Isis-Kämpfer,Isis-Kämpfer
http://geneg.net/resource/Elysée-Vertrags,"[('http://geneg.net/resource/Élysée-Vertrags', 1)]",http://geneg.net/resource/Élysée-Vertrags,Élysée-Vertrags
http://geneg.net/resource/Dimitris_Vetsikas,"[('http://geneg.net/resource/Dimitrisvetsikas', 1)]",http://geneg.net/resource/Dimitrisvetsikas,Dimitrisvetsikas
http://geneg.net/resource/Is-Anhänger,"[('http://geneg.net/resource/Is-Anhängern', 1)]",http://geneg.net/resource/Is-Anhängern,Is-Anhängern
http://geneg.net/resource/Syrischen_Arabischen_Armee,"[('http://geneg.net/resource/Syrische_Arabische_Armee', 1)]",http://geneg.net/resource/Syrische_Arabische_Armee,Syrische_Arabische_Armee
